operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",1,34,,ssd-beegfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,4125.310499191284
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",2,17,,ssd-beegfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,8250.620998382568
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",4,9,,ssd-beegfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,16501.241996765137
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",1,34,,tmpfs-beegfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,4125.310499191284
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",2,17,,tmpfs-beegfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,8250.620998382568
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",4,9,,tmpfs-beegfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,16501.241996765137
none,0,4096.0,174.60818481445312,24,24,0,"[1, 2, 4]",1,24,1.0,beegfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,0
none,0,4096.0,174.60818481445312,24,24,0,"[1, 2, 4]",2,12,1.0,beegfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,0
none,0,4096.0,174.60818481445312,24,24,0,"[1, 2, 4]",4,6,1.0,beegfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,0
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",1,24,,beegfs-ssd,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,174.60818481445312
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",2,12,,beegfs-ssd,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,349.21636962890625
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",4,6,,beegfs-ssd,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,698.4327392578125
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",1,24,,beegfs-tmpfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,174.60818481445312
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",2,12,,beegfs-tmpfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,349.21636962890625
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",4,6,,beegfs-tmpfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,698.4327392578125
scp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",1,24,,ssd-ssd,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,174.60818481445312
scp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",2,12,,ssd-ssd,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,349.21636962890625
scp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",4,6,,ssd-ssd,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,698.4327392578125
scp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",1,24,,tmpfs-tmpfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,174.60818481445312
scp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",2,12,,tmpfs-tmpfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,349.21636962890625
scp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",4,6,,tmpfs-tmpfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,698.4327392578125
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",1,24,,ssd-beegfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,174.60818481445312
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",2,12,,ssd-beegfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,349.21636962890625
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",4,6,,ssd-beegfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,698.4327392578125
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",1,24,,tmpfs-beegfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,174.60818481445312
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",2,12,,tmpfs-beegfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,349.21636962890625
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",4,6,,tmpfs-beegfs,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,698.4327392578125
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",1,24,,beegfs-ssd,24,stage_out-openmm,,"stage0000_task0010.h5,stage0000_task0010.dcd,stage0000_task0006.h5,stage0000_task0006.dcd,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0008.h5,stage0000_task0008.dcd,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0007.h5,stage0000_task0007.dcd,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0001.dcd,stage0000_task0001.h5",1.5,openmm,174.60818481445312
